coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Dec 07 03:37:13 +0000 2014,Ferguson EricGarner cnn PoliceLivesMatter,,,0,541436238125727744,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stop Monday morning quarterbacking every single police decision.  #Ferguson #EricGarner #cnn #PoliceLivesMatter,https://twitter.com/10percentruin/status/541436238125727744,Sun Dec 07 01:52:33 +0000 2014,10percentruin,False,Attacking everything from race to religion and everything in between,0,0,10,0,,American Idiots,10percentruin,7,,,False
,Sun Dec 07 03:49:09 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541439244288663552,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/afed3352/status/541439244288663552,Mon Jul 08 16:56:21 +0000 2013,afed3352,False,"62 years old and still tough. Born in Brooklyn, NY. Son of an Italian-American WW11 vet. Bring back my country!",24,1027,1060,13,USA,maxhansen @afed3352,afed3352,39884,,,False
,Sun Dec 07 03:55:00 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541440714685808640,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/reckfam/status/541440714685808640,Mon Jun 30 01:29:47 +0000 2014,reckfam,False,"I dont give hints, I'll tell you straight. If I respect you I care what you have to say.  Otherwise.....well, I'm sure you're a nice person.",2753,183,167,3,,Kathy reck,reckfam,2105,Arizona,,False
,Sun Dec 07 03:55:42 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541440889928028160,,,,en,,False,0,541430065826131968,flossiek,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @flossiek: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/WnlDKt6Osc”"" @SD_CFL",https://twitter.com/BAZZLY/status/541440889928028160,Sat Dec 01 06:04:12 +0000 2007,BAZZLY,True,,72,11,43,0,,BAZZLY,BAZZLY,262,Central Time (US & Canada),,False
,Sun Dec 07 03:57:13 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541441271622270976,,,,en,,False,0,541430065826131968,flossiek,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @flossiek: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/WnlDKt6Osc”"" @SD_CFL",https://twitter.com/thinblueisland/status/541441271622270976,Mon Sep 15 13:26:32 +0000 2014,thinblueisland,False,,73,62,169,0,,Thin blue Island,thinblueisland,247,,,False
,Sun Dec 07 04:00:09 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541442011224899584,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/wedjim/status/541442011224899584,Thu Dec 08 20:26:28 +0000 2011,wedjim,False,Determined to be on the right side when it all catches up. For my childrens sake. They will know I did what I was able.,6263,5778,5398,45,United States of America,JimMyers #freedom1st,wedjim,26518,,,False
,Sun Dec 07 04:03:39 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541442889583058944,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/BiggerContext/status/541442889583058944,Sat Jul 17 23:46:54 +0000 2010,BiggerContext,False,"I am only one, but I am one. 
I cannot do everything, but I can do something. 
And I will not let what I cannot do interfere with what I can do.",20,748,897,6,,Richard Jefferson,BiggerContext,5949,Central Time (US & Canada),,False
,Sun Dec 07 04:05:27 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541443345621725184,,,,en,,True,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/gamma_ray239/status/541443345621725184,Thu Oct 02 00:44:50 +0000 2008,gamma_ray239,False,USMC '93 Somalia Vet | Conservative Proudly followed by @DineshDSouza @ChuckWoolery @Montel_Williams .... #Steelers #Vols #GreatBeer #TheSouth #PJNET #239,30247,18679,17728,283,Naples,Johnny Jones,gamma_ray239,29138,,,False
,Sun Dec 07 04:05:53 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541443451397865472,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/luke90689/status/541443451397865472,Fri Nov 07 02:44:15 +0000 2014,luke90689,False,"Love to kill ducks, geese, deer and whatever is in season. Age 16.",1218,178,314,1,,Luke,luke90689,1604,,,False
,Sun Dec 07 04:07:17 +0000 2014,BlackLivesMatter AllLivesMatter PoliceLivesMatter ICantBreathe Ferguson EricGarner Atlanta,http://twitter.com/SayrevilleT/status/541443804751200256/photo/1,,0,541443804751200256,,,,und,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#BlackLivesMatter #AllLivesMatter #PoliceLivesMatter #ICantBreathe #Ferguson #EricGarner #Atlanta http://t.co/NSnfiIN26q,https://twitter.com/SayrevilleT/status/541443804751200256,Tue Oct 14 19:49:25 +0000 2014,SayrevilleT,False,,83,34,70,2,,Sayreville Truth,SayrevilleT,634,,,False
,Sun Dec 07 04:07:25 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541443840079851520,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/mexinmidocle201/status/541443840079851520,Thu May 20 17:24:36 +0000 2010,mexinmidocle201,False,I´m Physician Specialist in GENERAL SURG & CSA (Certified Surgical Assistant=First One) I love USA (the right & correct one) besides bilingual (Spanish-English),540,661,678,7,AMERICA DEL NORTE,JG PALOMINO,mexinmidocle201,7448,Mexico City,,False
,Sun Dec 07 04:07:32 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541443867162050561,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/CelticCoyote/status/541443867162050561,Thu Jun 21 19:13:38 +0000 2012,CelticCoyote,False,Gunnery Sergeant USMC - Disabled Vet - Sheep Dog - Guardian of the Flock - Oath Keeper – Chiver - #KCCO - Fear the Beard,56940,2011,2178,68,Texas USA,Bruce,CelticCoyote,15522,Mountain Time (US & Canada),,False
,Sun Dec 07 04:08:04 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541444004240703489,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/flamingmoe5/status/541444004240703489,Thu Mar 12 02:15:17 +0000 2009,flamingmoe5,False,all that is necessary for the forces of evil to win in the world is for enough good men to do nothing,49,625,1250,6,Edmonton,Maureen Anderson,flamingmoe5,1357,Mountain Time (US & Canada),,False
,Sun Dec 07 04:08:12 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541444035207233536,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/tylermadoc/status/541444035207233536,Wed Sep 17 12:56:14 +0000 2014,tylermadoc,False,USAF VET 314th MAINTENANCE SQ        LIBERTARIAN AND PROUD OF IT,1402,135,233,1, Nawlins,Luke,tylermadoc,700,,,False
,Sun Dec 07 04:08:29 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541444108443975680,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/LettyLhnm2012/status/541444108443975680,Mon Oct 01 10:23:06 +0000 2012,LettyLhnm2012,False,"Mom of two, USCG Veteran, orginally from WV. My oldest son lives in East Lansing Michigan very close to MSU campus. Spartans!",2570,42,152,0,Selinsgrove PA,Letty,LettyLhnm2012,1359,,,False
,Sun Dec 07 04:08:51 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541444201477439491,,,,en,,True,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/Anntwerp/status/541444201477439491,Fri Mar 29 17:38:09 +0000 2013,Anntwerp,False,Political junkie. Conservative. Common sense rules! Cats are cool. Dogs too. Respect all animals except terrorists,1026,495,808,5,"Port Credit, Ontario, Canada",Ann Harris,Anntwerp,4286,Eastern Time (US & Canada),,False
,Sun Dec 07 04:09:38 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541444397389586432,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/MaryRepublican/status/541444397389586432,Sat Aug 16 23:55:36 +0000 2014,MaryRepublican,False,"Attorney, pro-police, #StandWithIsrael. Retweet doesn't mean endorsement. Nothing I tweet is meant to be legal advice or to be relied upon. Mom & Jewish.",1154,612,891,9,"Pittsburgh, PA USA",Mary Republican,MaryRepublican,3861,Eastern Time (US & Canada),,False
,Sun Dec 07 04:10:11 +0000 2014,Ferguson BlackLivesMatter EricGarner ICantBreathe HandsUpDontShoot PoliceLivesMatter,http://twitter.com/WayneDupreeShow/status/541068169793003520/photo/1,,0,541444533935177729,,,,en,,False,0,541068169793003520,WayneDupreeShow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WayneDupreeShow: #Ferguson #BlackLivesMatter #EricGarner #ICantBreathe #HandsUpDontShoot 

Guess What #PoliceLivesMatter http://t.co/E5…",https://twitter.com/flamingmoe5/status/541444533935177729,Thu Mar 12 02:15:17 +0000 2009,flamingmoe5,False,all that is necessary for the forces of evil to win in the world is for enough good men to do nothing,49,625,1250,6,Edmonton,Maureen Anderson,flamingmoe5,1359,Mountain Time (US & Canada),,False
,Sun Dec 07 04:11:38 +0000 2014,HandsUpStopResisting ISupportPolice ISupportPolice PoliceLivesMatter Ferguson ICantBreathe BlackLivesMatter,,,0,541444899137392641,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#HandsUpStopResisting Promotional Photo | #ISupportPolice #ISupportPolice #PoliceLivesMatter | #Ferguson #ICantBreathe #BlackLivesMatter.,https://twitter.com/Clipper1736/status/541444899137392641,Sat Oct 15 00:49:27 +0000 2011,Clipper1736,False,"Hello, Clipper1736 here, I make Pro-Police memes, images, Announcements and more, in a watercolor effect. Telling it how it is. Enjoy.",65,14,9,1,,Clipper1736,Clipper1736,97,Eastern Time (US & Canada),,False
,Sun Dec 07 04:12:04 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541445008667471872,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/bigdaddyjline/status/541445008667471872,Fri Apr 22 20:49:26 +0000 2011,bigdaddyjline,False,"Pro 2A , Pro Life, NRA member ,obama hater",10,422,611,4,,jeff,bigdaddyjline,3386,,,False
,Sun Dec 07 04:12:41 +0000 2014,HandsUpStopResisting ISupportPolice ISupportPolice PoliceLivesMatter Ferguson ICantBreathe,http://twitter.com/Clipper1736/status/541445166482350081/photo/1,,0,541445166482350081,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#HandsUpStopResisting Promotional | #ISupportPolice #ISupportPolice #PoliceLivesMatter | #Ferguson #ICantBreathe http://t.co/Vr7bjwY0wN,https://twitter.com/Clipper1736/status/541445166482350081,Sat Oct 15 00:49:27 +0000 2011,Clipper1736,False,"Hello, Clipper1736 here, I make Pro-Police memes, images, Announcements and more, in a watercolor effect. Telling it how it is. Enjoy.",65,14,9,1,,Clipper1736,Clipper1736,98,Eastern Time (US & Canada),,False
,Sun Dec 07 04:14:42 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541445671551647744,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/clmuseum/status/541445671551647744,Fri Feb 04 04:19:36 +0000 2011,clmuseum,False,Born and raised in Skagit Valley. love living in Smalltown USA where PC is a computer. Support 2A. Love our troops. Can make apple pie.,5712,1621,2000,20,WA,valerie stull,clmuseum,26161,Hawaii,,False
,Sun Dec 07 04:15:06 +0000 2014,HandsUpStopResisting ISupportPolice ISupportPolice PoliceLivesMatter Ferguson ICantBreathe,http://twitter.com/Clipper1736/status/541445166482350081/photo/1,,0,541445771217084418,,,,en,,False,0,541445166482350081,Clipper1736,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Clipper1736: #HandsUpStopResisting Promotional | #ISupportPolice #ISupportPolice #PoliceLivesMatter | #Ferguson #ICantBreathe http://t.…,https://twitter.com/6Strong8/status/541445771217084418,Mon Aug 18 00:58:44 +0000 2014,6Strong8,False,,4463,160,197,5,USA, Strong,6Strong8,2027,Central Time (US & Canada),,False
,Sun Dec 07 04:18:35 +0000 2014,BlackLivesMatter AllLivesMatter PoliceLivesMatter ICantBreathe Ferguson EricGarner Atlanta,http://twitter.com/SayrevilleT/status/541443804751200256/photo/1,,0,541446647847612418,,,,und,,False,0,541443804751200256,SayrevilleT,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SayrevilleT: #BlackLivesMatter #AllLivesMatter #PoliceLivesMatter #ICantBreathe #Ferguson #EricGarner #Atlanta http://t.co/NSnfiIN26q,https://twitter.com/ZWhitesel/status/541446647847612418,Tue May 14 23:43:42 +0000 2013,ZWhitesel,True,,7368,210,232,8,,Zach Whitesel,ZWhitesel,2846,,,False
,Sun Dec 07 04:19:10 +0000 2014,BlackLivesMatter AllLivesMatter PoliceLivesMatter ICantBreathe Ferguson EricGarner Atlanta,http://twitter.com/SayrevilleT/status/541443804751200256/photo/1,,0,541446795377643520,,,,und,,False,0,541443804751200256,SayrevilleT,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @SayrevilleT: #BlackLivesMatter #AllLivesMatter #PoliceLivesMatter #ICantBreathe #Ferguson #EricGarner #Atlanta http://t.co/NSnfiIN26q,https://twitter.com/bigmikeisguilty/status/541446795377643520,Fri Dec 07 22:52:00 +0000 2012,bigmikeisguilty,False,"Strong Arm Robbery then attacking a cop justice was served , yes ?",4619,281,247,5,yes it was....,BigMike Is Guilty,bigmikeisguilty,4903,Arizona,,False
,Sun Dec 07 04:24:20 +0000 2014,HandsUpStopResisting ISupportPolice ISupportPolice PoliceLivesMatter Ferguson ICantBreathe,http://twitter.com/Clipper1736/status/541448095977177088/photo/1,,0,541448095977177088,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#HandsUpStopResisting Promotional 2 | #ISupportPolice #ISupportPolice #PoliceLivesMatter | #Ferguson #ICantBreathe http://t.co/LnOIGFOlTr,https://twitter.com/Clipper1736/status/541448095977177088,Sat Oct 15 00:49:27 +0000 2011,Clipper1736,False,"Hello, Clipper1736 here, I make Pro-Police memes, images, Announcements and more, in a watercolor effect. Telling it how it is. Enjoy.",65,14,10,1,,Clipper1736,Clipper1736,99,Eastern Time (US & Canada),,False
